Id	Remarks	Name	ShowName	Level	NpcType	NpcFigure	Portrait	Scale	ParticleScale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	DeadSkill	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	BornEffectTime	BornAnimTime	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	TauntSound	HitSound	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
206212	¹Ç¸«Ð¡ÀÇÈË¾«Ó¢¹Ö	¹Ç¸«¾«Ó¢ÀÇ		60	0	1	G1022	1.7		TRUE			66100900	10000	150480	30000	30000	5	150	105	105	0	0	400	150	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300203|300204		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206213	¶ÀÑÛ¾ÞÈË´ó´¸	¾ÞÈËËéÁÑÕß		60	0	2	G1061	1.4		TRUE			52100900	10000	142480	30000	30000	25	190	105	105	0	0	500	200	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206214	¶ÀÑÛ¾ÞÈË¾ÞÊ¯	¾ÞÈËÍ¶ÖÀÕß		60	0	2	G1062	1.4		TRUE			72100900	10000	134480	30000	30000	25	190	105	105	0	0	500	200	0	42000	0	42000	0	42000	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206221	ÈËÓãÍõ×Ó	ÄÂÀ­		60	0	2	G5018	1		TRUE			152100900	10000	190480	30000	30000	25	190	155	155	0	0	400	150	0	42000	0	120000	0	42000	0	50	600	FALSE	10	1000	400	TRUE	380601|380602|380603|380604|380605|380606|380607|380608|380609|380610|380611		TRUE	TRUE	TRUE	Monster/BOSS/5_Boss_RenYuWangZi_01	5018	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢6-3																																																																																
206301	ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		60	0	0	G1052			FALSE			43457400	10000	86560	15000	15000	5	150	105	105	0	0	300	100	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206302	Ð¡ÊóÈË	Ð¡ÊóÈË		60	0	0	G1053			FALSE			33457400	10000	70560	15000	15000	5	150	105	105	0	0	500	100	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206303	¶ÀÑÛ¾ÞÈË´ó´¸Ï÷Èõ°æ	¾ÞÈË´¸ÊÖ		60	0	0	G1061	0.6		FALSE			52100900	10000	110480	15000	15000	25	190	105	105	0	0	500	200	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206304	¶ÀÑÛ¾ÞÈË¾ÞÊ¯Ï÷Èõ°æ	¾ÞÈËÊ¯±ø		60	0	0	G1062	0.6		FALSE			72100900	10000	118480	15000	15000	25	190	105	105	0	0	500	200	0	42000	0	42000	0	42000	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206311	¶ÀÑÛ¾ÞÈË´ó´¸	¾ÞÈËËéÁÑÕß		60	0	2	G1061	1.4		TRUE			52100900	10000	142480	30000	30000	25	190	105	105	0	0	500	200	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206312	¶ÀÑÛ¾ÞÈË¾ÞÊ¯	¾ÞÈËÍ¶ÖÀÕß		60	0	2	G1062	1.4		TRUE			72100900	10000	134480	30000	30000	25	190	105	105	0	0	500	200	0	42000	0	42000	0	42000	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206313	ÊóÈË¾«Ó¢	¹öµØ¾«Ó¢Êó		60	0	1	G1051	1.8		TRUE			72100900	10000	142480	30000	30000	5	150	105	105	0	0	600	100	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206314	ÎÁÒßÊóÈË¾«Ó¢¹Ö	ÎÁÒß¾«Ó¢Êó		60	0	1	G1052	1.8		TRUE			62100900	10000	128880	30000	30000	5	150	105	105	0	0	300	100	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206315	Ð¡ÊóÈË¾«Ó¢¹Ö	¾«Ó¢Ð¡ÊóÈË		60	0	1	G1053	1.8		TRUE			52100900	10000	102480	30000	30000	5	150	105	105	0	0	500	100	0	42000	0	42000	0	42000	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206321	Ä§»¯¿ñÕ½Ê¿	ÃÉ¶à		60	0	2	G5011			TRUE			152100900	10000	190480	30000	30000	25	190	155	155	0	0	400	150	0	42000	0	42000	0	42000	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢6-4																																																																																
206401	×Ý»ð²¼Â³·ò	¸ç²¼ÁÖ»ðÍ½		61	0	0	G1014	1		FALSE			35814300	10000	96640	15250	15250	5	150	105	105	0	0	300	100	0	42700	0	42700	0	42700	0	50	200	FALSE	10	1000	3000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206402	¶ÀÑÛ¾ÞÈË´ó´¸Ï÷Èõ°æ	¾ÞÈË´¸ÊÖ		61	0	0	G1061	0.6		FALSE			56687300	10000	113280	30500	30500	25	190	105	105	0	0	500	200	0	42700	0	42700	0	42700	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206403	¶ÀÑÛ¾ÞÈË¾ÞÊ¯Ï÷Èõ°æ	¾ÞÈËÊ¯±ø		61	0	0	G1062	0.6		FALSE			61687300	10000	121280	30500	30500	25	190	105	105	0	0	500	200	0	42700	0	42700	0	42700	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206411	×Ý»ð²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢»ðÍ½		61	0	1	G1014	1.8		TRUE			66687300	10000	153280	30500	30500	5	150	105	105	0	0	450	150	0	42700	0	42700	0	42700	0	50	200	FALSE	10	1000	3000	TRUE	300124	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206412	²¼Â³·ò¾«Ó¢¹Ö	¸ç²¼ÁÖ¾«Ó¢		61	0	1	G1013	1.8		TRUE			76687300	10000	145280	30500	30500	5	150	105	105	0	0	500	200	0	42700	0	42700	0	42700	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206413	¶ÀÑÛ¾ÞÈË´ó´¸	¾ÞÈËËéÁÑÕß		61	0	2	G1061	1.4		TRUE			76687300	10000	145280	30500	30500	25	190	105	105	0	0	500	200	0	42700	0	42700	0	42700	0	50	600	FALSE	7	1000	400	TRUE	300701|300702		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_01	1071	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206414	¶ÀÑÛ¾ÞÈË¾ÞÊ¯	¾ÞÈËÍ¶ÖÀÕß		61	0	2	G1062	1.4		TRUE			86687300	10000	137280	30500	30500	25	190	105	105	0	0	500	200	0	42700	0	42700	0	42700	0	50	600	FALSE	10	1000	400	TRUE	300703|300704		TRUE	TRUE	TRUE	Monster/Campaign_Wild/07_OEOrc/5_Mon_OneyeOrc_02	1072	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206421	Ñ×ÊÞ	Ñ×ÊÞ		61	0	2	G5021	1.3		TRUE			156687300	10000	193280	30500	30500	25	190	155	155	0	0	600	150	0	122000	0	42700	0	42700	0	50	600	FALSE	20	1000	400	TRUE	381001|381002|381003|381004|381006|381012		TRUE	TRUE	TRUE	Monster/Boss/5_IP_YanShou_01	5021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢6-5																																																																																
206501	¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		62	0	0	G1011	1		FALSE			46097100	10000	89200	15500	15500	5	150	105	105	0	0	300	100	0	43400	0	43400	0	43400	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206502	ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		62	0	0	G1012	1		FALSE			36877700	10000	98160	15500	15500	5	150	105	105	0	0	300	100	0	43400	0	43400	0	43400	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206503	Ð¡ÊóÈË	Ð¡ÊóÈË		62	0	0	G1053			FALSE			31097100	10000	65200	15500	15500	5	150	105	105	0	0	500	100	0	43400	0	43400	0	43400	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206511	¸«Í·²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢¸«ÊÖ		62	0	1	G1011	1.8		TRUE			71339900	10000	140240	31000	31000	5	150	105	105	0	0	300	100	0	43400	0	43400	0	43400	0	50	200	FALSE	7	1000	400	TRUE	300126		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206512	ÖÀÃ¬²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢Ã¬±ø		62	0	1	G1012	1.8		TRUE			61339900	10000	172240	31000	31000	5	150	105	105	0	0	450	150	0	43400	0	43400	0	43400	0	50	200	FALSE	10	1000	400	TRUE	300125		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206513	ÊóÈË¾«Ó¢	¹öµØ¾«Ó¢Êó		62	0	1	G1051	1.8		TRUE			71339900	10000	132240	31000	31000	5	150	105	105	0	0	600	100	0	43400	0	43400	0	43400	0	50	600	FALSE	7	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206514	Ð¡ÊóÈË¾«Ó¢¹Ö	¾«Ó¢Ð¡ÊóÈË		62	0	1	G1053	1.8		TRUE			41339900	10000	92240	31000	31000	5	150	105	105	0	0	500	100	0	43400	0	43400	0	43400	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206515	²¼Â³·ò¾«Ó¢¹Ö	¸ç²¼ÁÖ¾«Ó¢		62	0	1	G1013	1.8		TRUE			81339900	10000	148240	31000	31000	5	150	105	105	0	0	500	200	0	43400	0	43400	0	43400	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206521	¸ç²¼ÁÖboss	¸ç²¼ÁÖÇõ³¤		62	0	2	G1015			TRUE			176339900	10000	188240	31000	31000	5	150	105	105	0	0	500	200	0	43400	0	43400	0	43400	0	50	200	FALSE	13	1000	400	TRUE	300111|300112|300113|300114|300115		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Boss_Goblin_01	1015	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206522	Ä§»¯¿ñÕ½Ê¿	ÃÉ¶à		62	0	2	G5011			TRUE			161339900	10000	196240	31000	31000	25	190	155	155	0	0	400	150	0	43400	0	43400	0	43400	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢6-6																																																																																
206601	¹Ç¸«Ð¡ÀÇÈË	¹Ç¸«Ð¡ÀÇÈË		63	0	0	G1022	1.1		FALSE			48106800	10000	91760	15750	15750	5	150	105	105	0	0	400	150	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300203|300204		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206602	Àû×¦ÀÇÈË¾«Ó¢Ï÷Èõ°æ	Àû×¦ÀÇÈË		63	0	0	G1021	0.7		FALSE			68373800	10000	113120	31500	31500	5	150	105	105	0	0	600	200	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300201|300202		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206603	ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		63	0	0	G1052			FALSE			49106800	10000	83760	15750	15750	5	150	105	105	0	0	300	100	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206604	Ð¡ÊóÈË	Ð¡ÊóÈË		63	0	0	G1053			FALSE			28106800	10000	67760	15750	15750	5	150	105	105	0	0	500	100	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206611	Àû×¦ÀÇÈË¾«Ó¢	Àû×¦¾«Ó¢ÀÇ		63	0	1	G1021	1.2		TRUE			88373800	10000	153120	31500	31500	5	150	105	105	0	0	600	200	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300201|300202		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206612	¹Ç¸«Ð¡ÀÇÈË¾«Ó¢¹Ö	¹Ç¸«¾«Ó¢ÀÇ		63	0	1	G1022	1.7		TRUE			78373800	10000	161120	31500	31500	5	150	105	105	0	0	400	150	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300203|300204		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206613	ÊóÈË¾«Ó¢	¹öµØ¾«Ó¢Êó		63	0	1	G1051	1.8		TRUE			89373800	10000	150720	31500	31500	5	150	105	105	0	0	600	100	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206614	ÎÁÒßÊóÈË¾«Ó¢¹Ö	ÎÁÒß¾«Ó¢Êó		63	0	1	G1052	1.8		TRUE			90373800	10000	137120	31500	31500	5	150	105	105	0	0	300	100	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206615	Ð¡ÊóÈË¾«Ó¢¹Ö	¾«Ó¢Ð¡ÊóÈË		63	0	1	G1053	1.8		TRUE			48373800	10000	97120	31500	31500	5	150	105	105	0	0	500	100	0	44100	0	44100	0	44100	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206621	¸ç²¼ÁÖboss	¸ç²¼ÁÖÇõ³¤		63	0	2	G1015			TRUE			178373800	10000	193920	31500	31500	5	150	105	105	0	0	500	200	0	44100	0	44100	0	44100	0	50	200	FALSE	13	1000	400	TRUE	300111|300112|300113|300114|300115		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Boss_Goblin_01	1015	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206622	ÈËÓãÍõ×Ó	ÄÂÀ­		63	0	2	G5018	1		TRUE			168373800	10000	201920	31500	31500	25	190	155	155	0	0	400	150	0	44100	0	126000	0	44100	0	50	600	FALSE	10	1000	400	TRUE	380601|380602|380603|380604|380605|380606|380607|380608|380609|380610|380611		TRUE	TRUE	TRUE	Monster/BOSS/5_Boss_RenYuWangZi_01	5018	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢6-7																																																																																
206701	¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		64	0	0	G1011	1		FALSE			49483400	10000	93120	16000	16000	5	150	105	105	0	0	300	100	0	44800	0	44800	0	44800	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
206702	ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		64	0	0	G1012	1		FALSE			39586800	10000	102480	16000	16000	5	150	105	105	0	0	300	100	0	44800	0	44800	0	44800	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
